Category	Subcategory	Subsystem	Role	Features
Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Fructose-bisphosphate aldolase class I (EC 4.1.2.13)	fig|817.1.peg.651
Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Phosphoglycerate mutase (EC 5.4.2.11)	fig|817.1.peg.650
Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Phosphoglycerate mutase (EC 5.4.2.1)	fig|817.1.peg.650
Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Glucokinase (EC 2.7.1.2)	fig|817.1.peg.3643
Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Pyruvate kinase (EC 2.7.1.40)	fig|817.1.peg.392
Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Phosphoglycerate kinase (EC 2.7.2.3)	fig|817.1.peg.3871
Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	fig|817.1.peg.1535
Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis	Enolase (EC 4.2.1.11)	fig|817.1.peg.1069
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Mannonate dehydratase (EC 4.2.1.8)	fig|817.1.peg.1901
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Aldose 1-epimerase (EC 5.1.3.3)	fig|817.1.peg.2373, fig|817.1.peg.2720, fig|817.1.peg.4479
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	fig|817.1.peg.3247
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	fig|817.1.peg.1447
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type	fig|817.1.peg.1449
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Phosphoglycerate mutase (EC 5.4.2.11)	fig|817.1.peg.650
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Phosphoglycerate mutase (EC 5.4.2.1)	fig|817.1.peg.650
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Phosphoglycerate kinase (EC 2.7.2.3)	fig|817.1.peg.3871
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	fig|817.1.peg.1535
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Enolase (EC 4.2.1.11)	fig|817.1.peg.1069
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Hexokinase (EC 2.7.1.1)	fig|817.1.peg.1237
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45)	fig|817.1.peg.3246
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)	fig|817.1.peg.1687
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	fig|817.1.peg.1448
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	D-mannonate oxidoreductase (EC 1.1.1.57)	fig|817.1.peg.1900
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Glucokinase (EC 2.7.1.2)	fig|817.1.peg.3643
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Uronate isomerase (EC 5.3.1.12)	fig|817.1.peg.103
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff Pathway	Pyruvate kinase (EC 2.7.1.40)	fig|817.1.peg.392
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Branched-chain amino acid aminotransferase (EC 2.6.1.42)	fig|817.1.peg.2925
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	fig|817.1.peg.2688
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Peptide deformylase (EC 3.5.1.88)	fig|817.1.peg.2752
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Acetoin dehydrogenase E1 component beta-subunit (EC 1.2.4.-)	fig|817.1.peg.2691
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	fig|817.1.peg.66
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-)	fig|817.1.peg.2691
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase	fig|817.1.peg.4162
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.-)	fig|817.1.peg.2690
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	fig|817.1.peg.2001
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	fig|817.1.peg.67
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Enolase (EC 4.2.1.11)	fig|817.1.peg.1069
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase complexes	Lipoate-protein ligase A	fig|817.1.peg.2689
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Malate dehydrogenase (EC 1.1.1.37)	fig|817.1.peg.2906, fig|817.1.peg.3662
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	fig|817.1.peg.2064
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Putative Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	fig|817.1.peg.4392
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Aconitate hydratase (EC 4.2.1.3)	fig|817.1.peg.4718
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	fig|817.1.peg.2063
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Fumarate hydratase class I, anaerobic (EC 4.2.1.2)	fig|817.1.peg.1813
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Citrate synthase (si) (EC 2.3.3.1)	fig|817.1.peg.4716
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	2-oxoglutarate oxidoreductase, beta subunit (EC 1.2.7.3)	fig|817.1.peg.2712, fig|817.1.peg.4571
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	2-oxoglutarate oxidoreductase, gamma subunit (EC 1.2.7.3)	fig|817.1.peg.2711
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	fig|817.1.peg.2001
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	2-oxoglutarate oxidoreductase, delta subunit, putative (EC 1.2.7.3)	fig|817.1.peg.2714
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Fumarate hydratase class I (EC 4.2.1.2)	fig|817.1.peg.1813
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	fig|817.1.peg.4717
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	fig|817.1.peg.66
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	2-oxoglutarate oxidoreductase, alpha subunit (EC 1.2.7.3)	fig|817.1.peg.2713
Carbohydrates	Central carbohydrate metabolism	TCA Cycle	Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	fig|817.1.peg.67
Carbohydrates	Central carbohydrate metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP	Oxaloacetate decarboxylase gamma chain (EC 4.1.1.3)	fig|817.1.peg.4911
Carbohydrates	Central carbohydrate metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP	Oxaloacetate decarboxylase alpha chain (EC 4.1.1.3)	fig|817.1.peg.4910
Carbohydrates	Central carbohydrate metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP	Pyruvate,phosphate dikinase (EC 2.7.9.1)	fig|817.1.peg.3424
Carbohydrates	Central carbohydrate metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP	Oxaloacetate decarboxylase beta chain (EC 4.1.1.3)	fig|817.1.peg.3896, fig|817.1.peg.4909, fig|817.1.peg.990
Carbohydrates	Central carbohydrate metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	fig|817.1.peg.4575
Carbohydrates	Central carbohydrate metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP	Biotin carboxyl carrier protein	fig|817.1.peg.1489, fig|817.1.peg.2682, fig|817.1.peg.3127
Carbohydrates	Central carbohydrate metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP	NADP-dependent malic enzyme (EC 1.1.1.40)	fig|817.1.peg.3203
Carbohydrates	Central carbohydrate metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP	Pyruvate carboxylase (EC 6.4.1.1)	fig|817.1.peg.1489
Carbohydrates	Central carbohydrate metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP	Pyruvate kinase (EC 2.7.1.40)	fig|817.1.peg.392
Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Transketolase (EC 2.2.1.1)	fig|817.1.peg.2717
Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	fig|817.1.peg.45
Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribose 5-phosphate isomerase B (EC 5.3.1.6)	fig|817.1.peg.2716
Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribose 5-phosphate isomerase A (EC 5.3.1.6)	fig|817.1.peg.4646
Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	fig|817.1.peg.2172
Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	fig|817.1.peg.1448
Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	fig|817.1.peg.1447
Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type	fig|817.1.peg.1449
Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Transaldolase (EC 2.2.1.2)	fig|817.1.peg.660
Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions	Phosphoglycolate phosphatase (EC 3.1.3.18)	fig|817.1.peg.542, fig|817.1.peg.856
Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions	Ribose 5-phosphate isomerase A (EC 5.3.1.6)	fig|817.1.peg.4646
Carbohydrates	Aminosugars	Chitin and N-acetylglucosamine utilization	N-acetylglucosamine related transporter, NagX	fig|817.1.peg.3771, fig|817.1.peg.416
Carbohydrates	Aminosugars	Chitin and N-acetylglucosamine utilization	Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	fig|817.1.peg.1178, fig|817.1.peg.1512
Carbohydrates	Aminosugars	Chitin and N-acetylglucosamine utilization	Beta-hexosaminidase (EC 3.2.1.52)	fig|817.1.peg.2237, fig|817.1.peg.2291, fig|817.1.peg.2464, fig|817.1.peg.2791, fig|817.1.peg.2795, fig|817.1.peg.2797, fig|817.1.peg.3451, fig|817.1.peg.3638, fig|817.1.peg.3639, fig|817.1.peg.4065, fig|817.1.peg.644, fig|817.1.peg.653, fig|817.1.peg.657, fig|817.1.peg.880
Carbohydrates	Aminosugars	Chitin and N-acetylglucosamine utilization	N-acetyl glucosamine transporter, NagP	fig|817.1.peg.849
Carbohydrates	Aminosugars	Chitin and N-acetylglucosamine utilization	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	fig|817.1.peg.1177, fig|817.1.peg.4836
Carbohydrates	Aminosugars	Chitin and N-acetylglucosamine utilization	Alpha-N-acetylglucosaminidase (EC 3.2.1.50)	fig|817.1.peg.1811
Carbohydrates	Di- and oligosaccharides	Trehalose Biosynthesis	Alpha-amylase (EC 3.2.1.1)	fig|817.1.peg.55, fig|817.1.peg.843
Carbohydrates	Di- and oligosaccharides	Trehalose Biosynthesis	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	fig|817.1.peg.54
Carbohydrates	Di- and oligosaccharides	Trehalose Biosynthesis	Trehalose phosphorylase (EC 2.4.1.64)	fig|817.1.peg.3918
Carbohydrates	Di- and oligosaccharides	Sucrose utilization	Sucrose-6-phosphate hydrolase (EC 3.2.1.B3)	fig|817.1.peg.3953
Carbohydrates	Di- and oligosaccharides	Sucrose utilization	Fructokinase (EC 2.7.1.4)	fig|817.1.peg.1907, fig|817.1.peg.3951
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)	fig|817.1.peg.2229
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Pullulanase (EC 3.2.1.41)	fig|817.1.peg.3862
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Glycogen phosphorylase (EC 2.4.1.1)	fig|817.1.peg.3222
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Alpha-glucosidase (EC 3.2.1.20)	fig|817.1.peg.1388, fig|817.1.peg.235, fig|817.1.peg.2915, fig|817.1.peg.3087, fig|817.1.peg.3653, fig|817.1.peg.4278, fig|817.1.peg.999
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Maltose phosphorylase (EC 2.4.1.8)	fig|817.1.peg.3918
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Maltose O-acetyltransferase (EC 2.3.1.79)	fig|817.1.peg.2949, fig|817.1.peg.3080, fig|817.1.peg.429
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Aldose 1-epimerase (EC 5.1.3.3)	fig|817.1.peg.2373, fig|817.1.peg.2720, fig|817.1.peg.4479
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Cytoplasmic alpha-amylase (EC 3.2.1.1)	fig|817.1.peg.1579
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Alpha-amylase (EC 3.2.1.1)	fig|817.1.peg.55, fig|817.1.peg.843
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	fig|817.1.peg.2774
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Beta-phosphoglucomutase (EC 5.4.2.6)	fig|817.1.peg.4792
Carbohydrates	Di- and oligosaccharides	Maltose and Maltodextrin Utilization	Maltose operon transcriptional repressor MalR, LacI family	fig|817.1.peg.3916
Carbohydrates	Di- and oligosaccharides	Trehalose Uptake and Utilization	Trehalase (EC 3.2.1.28)	fig|817.1.peg.2818
Carbohydrates	Di- and oligosaccharides	Trehalose Uptake and Utilization	Trehalose phosphorylase (EC 2.4.1.64)	fig|817.1.peg.3918
Carbohydrates	Di- and oligosaccharides	Trehalose Uptake and Utilization	Beta-phosphoglucomutase (EC 5.4.2.6)	fig|817.1.peg.4792
Carbohydrates	Di- and oligosaccharides	Lactose and Galactose Uptake and Utilization	UDP-glucose 4-epimerase (EC 5.1.3.2)	fig|817.1.peg.1440, fig|817.1.peg.2160, fig|817.1.peg.3381, fig|817.1.peg.3393, fig|817.1.peg.3403, fig|817.1.peg.4330, fig|817.1.peg.4331, fig|817.1.peg.4332, fig|817.1.peg.4455, fig|817.1.peg.767
Carbohydrates	Di- and oligosaccharides	Lactose and Galactose Uptake and Utilization	Alpha-galactosidase (EC 3.2.1.22)	fig|817.1.peg.1693, fig|817.1.peg.1698, fig|817.1.peg.3654, fig|817.1.peg.4386, fig|817.1.peg.4485
Carbohydrates	Di- and oligosaccharides	Lactose and Galactose Uptake and Utilization	Beta-galactosidase (EC 3.2.1.23)	fig|817.1.peg.1479, fig|817.1.peg.1882, fig|817.1.peg.1995, fig|817.1.peg.2178, fig|817.1.peg.2293, fig|817.1.peg.2294, fig|817.1.peg.2389, fig|817.1.peg.2393, fig|817.1.peg.2462, fig|817.1.peg.2730, fig|817.1.peg.2799, fig|817.1.peg.2947, fig|817.1.peg.3455, fig|817.1.peg.3510, fig|817.1.peg.3511, fig|817.1.peg.3987, fig|817.1.peg.503, fig|817.1.peg.591, fig|817.1.peg.596, fig|817.1.peg.658, fig|817.1.peg.659, fig|817.1.peg.731
Carbohydrates	Di- and oligosaccharides	Lactose and Galactose Uptake and Utilization	Galactokinase (EC 2.7.1.6)	fig|817.1.peg.2718
Carbohydrates	Di- and oligosaccharides	Lactose and Galactose Uptake and Utilization	Aldose 1-epimerase (EC 5.1.3.3)	fig|817.1.peg.2373, fig|817.1.peg.2720, fig|817.1.peg.4479
Carbohydrates	Di- and oligosaccharides	Lactose utilization	Beta-galactosidase (EC 3.2.1.23)	fig|817.1.peg.1479, fig|817.1.peg.1882, fig|817.1.peg.1995, fig|817.1.peg.2178, fig|817.1.peg.2293, fig|817.1.peg.2294, fig|817.1.peg.2389, fig|817.1.peg.2393, fig|817.1.peg.2462, fig|817.1.peg.2730, fig|817.1.peg.2799, fig|817.1.peg.2947, fig|817.1.peg.3455, fig|817.1.peg.3510, fig|817.1.peg.3511, fig|817.1.peg.3987, fig|817.1.peg.503, fig|817.1.peg.591, fig|817.1.peg.596, fig|817.1.peg.658, fig|817.1.peg.659, fig|817.1.peg.731
Carbohydrates	Di- and oligosaccharides	Lactose utilization	Galactoside O-acetyltransferase (EC 2.3.1.18)	fig|817.1.peg.1429, fig|817.1.peg.703
Carbohydrates	One-carbon Metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway	Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	fig|817.1.peg.1178, fig|817.1.peg.1512
Carbohydrates	One-carbon Metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	fig|817.1.peg.3330
Carbohydrates	One-carbon Metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	fig|817.1.peg.3903
Carbohydrates	One-carbon Metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	fig|817.1.peg.2172
Carbohydrates	One-carbon Metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway	Glucose-6-phosphate isomerase (EC 5.3.1.9)	fig|817.1.peg.4790
Carbohydrates	One-carbon Metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	fig|817.1.peg.1448
Carbohydrates	One-carbon Metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway	2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	fig|817.1.peg.3247
Carbohydrates	One-carbon Metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway	Fructose-bisphosphate aldolase class I (EC 4.1.2.13)	fig|817.1.peg.651
Carbohydrates	One-carbon Metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	fig|817.1.peg.1447
Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	Formate--tetrahydrofolate ligase (EC 6.3.4.3)	fig|817.1.peg.17
Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	fig|817.1.peg.1540
Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	Formiminotetrahydrofolate cyclodeaminase (EC 4.3.1.4)	fig|817.1.peg.3517
Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	fig|817.1.peg.1552
Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	fig|817.1.peg.1286
Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)	fig|817.1.peg.1552
Carbohydrates	Organic acids	Propionyl-CoA to Succinyl-CoA Module	Methylmalonyl-CoA epimerase (EC 5.1.99.1)	fig|817.1.peg.3892
Carbohydrates	Organic acids	Propionyl-CoA to Succinyl-CoA Module	Methylmalonyl-CoA decarboxylase, beta chain (EC 4.1.1.41)	fig|817.1.peg.3896, fig|817.1.peg.990
Carbohydrates	Organic acids	Propionyl-CoA to Succinyl-CoA Module	Methylmalonyl-CoA decarboxylase, alpha chain (EC 4.1.1.41)	fig|817.1.peg.3893
Carbohydrates	Organic acids	Propionyl-CoA to Succinyl-CoA Module	Methylmalonyl-CoA mutase (EC 5.4.99.2)	fig|817.1.peg.4774, fig|817.1.peg.4775
Carbohydrates	Organic acids	Lactate utilization	Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF	fig|817.1.peg.3190
Carbohydrates	Organic acids	Lactate utilization	Predicted D-lactate dehydrogenase, Fe-S protein, FAD/FMN-containing	fig|817.1.peg.3769
Carbohydrates	Organic acids	Lactate utilization	L-lactate permease	fig|817.1.peg.2676
Carbohydrates	Organic acids	Lactate utilization	Predicted L-lactate dehydrogenase, hypothetical protein subunit SO1518	fig|817.1.peg.3189
Carbohydrates	Organic acids	Lactate utilization	Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE	fig|817.1.peg.3191
Carbohydrates	Fermentation	Fermentations: Mixed acid	D-lactate dehydrogenase (EC 1.1.1.28)	fig|817.1.peg.4358
Carbohydrates	Fermentation	Fermentations: Mixed acid	Pyruvate formate-lyase (EC 2.3.1.54)	fig|817.1.peg.217, fig|817.1.peg.4477
Carbohydrates	Fermentation	Fermentations: Mixed acid	Pyruvate kinase (EC 2.7.1.40)	fig|817.1.peg.392
Carbohydrates	Fermentation	Fermentations: Mixed acid	Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	fig|817.1.peg.218, fig|817.1.peg.4476
Carbohydrates	Fermentation	Fermentations: Mixed acid	Phosphate acetyltransferase (EC 2.3.1.8)	fig|817.1.peg.3717
Carbohydrates	Fermentation	Fermentations: Mixed acid	Acetate kinase (EC 2.7.2.1)	fig|817.1.peg.3716
Carbohydrates	Fermentation	Fermentations: Lactate	D-lactate dehydrogenase (EC 1.1.1.28)	fig|817.1.peg.4358
Carbohydrates	Fermentation	Fermentations: Lactate	Phosphate acetyltransferase (EC 2.3.1.8)	fig|817.1.peg.3717
Carbohydrates	Fermentation	Fermentations: Lactate	Acetate kinase (EC 2.7.2.1)	fig|817.1.peg.3716
Carbohydrates	Fermentation	Fermentations: Lactate	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	fig|817.1.peg.1448
Carbohydrates	Fermentation	Acetoin, butanediol metabolism	Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	fig|817.1.peg.2688
Carbohydrates	Fermentation	Acetoin, butanediol metabolism	TPP-requiring enzyme co-localized with putative O-antigen rfb gene cluster	fig|817.1.peg.3394
Carbohydrates	Fermentation	Acetoin, butanediol metabolism	Acetoin dehydrogenase E1 component beta-subunit (EC 1.2.4.-)	fig|817.1.peg.2691
Carbohydrates	Fermentation	Acetoin, butanediol metabolism	CDP-4-dehydro-6-deoxy-D-glucose 3-dehydratase (EC 4.2.1.-)	fig|817.1.peg.3390, fig|817.1.peg.4631
Carbohydrates	Fermentation	Acetoin, butanediol metabolism	Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-)	fig|817.1.peg.2691
Carbohydrates	Fermentation	Acetoin, butanediol metabolism	Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33)	fig|817.1.peg.3391, fig|817.1.peg.4630, fig|817.1.peg.772
Carbohydrates	Fermentation	Acetoin, butanediol metabolism	Acetolactate synthase large subunit (EC 2.2.1.6)	fig|817.1.peg.4725
Carbohydrates	Fermentation	Acetoin, butanediol metabolism	Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.-)	fig|817.1.peg.2690
Carbohydrates	Fermentation	Acetoin, butanediol metabolism	Acetolactate synthase small subunit (EC 2.2.1.6)	fig|817.1.peg.4724
Carbohydrates	Fermentation	Acetoin, butanediol metabolism	Similar to CDP-glucose 4,6-dehydratase (EC 4.2.1.45)	fig|817.1.peg.3392, fig|817.1.peg.4629, fig|817.1.peg.771
Carbohydrates	Polysaccharides	Glycogen metabolism	Alpha-amylase (EC 3.2.1.1)	fig|817.1.peg.55, fig|817.1.peg.843
Carbohydrates	Polysaccharides	Glycogen metabolism	4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)	fig|817.1.peg.2229
Carbohydrates	Polysaccharides	Glycogen metabolism	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	fig|817.1.peg.54
Carbohydrates	Polysaccharides	Glycogen metabolism	Putative glycogen debranching enzyme, archaeal type, TIGR01561	fig|817.1.peg.841
Carbohydrates	Polysaccharides	Glycogen metabolism	Glycogen phosphorylase (EC 2.4.1.1)	fig|817.1.peg.3222
Carbohydrates	Polysaccharides	Glycogen metabolism	Cytoplasmic alpha-amylase (EC 3.2.1.1)	fig|817.1.peg.1579
Carbohydrates	Polysaccharides	Cellulosome	Alpha-glucosidase SusB (EC 3.2.1.20)	fig|817.1.peg.1073
Carbohydrates	Polysaccharides	Cellulosome	1,4-alpha-glucan branching enzyme (EC 2.4.1.18)	fig|817.1.peg.3912
Carbohydrates	Polysaccharides	Cellulosome	SusC, outer membrane protein involved in starch binding	fig|817.1.peg.2295, fig|817.1.peg.2800, fig|817.1.peg.2801, fig|817.1.peg.3576, fig|817.1.peg.3915
Carbohydrates	Polysaccharides	Cellulosome	SusD, outer membrane protein	fig|817.1.peg.2802, fig|817.1.peg.3652, fig|817.1.peg.3914
Carbohydrates	Polysaccharides	Cellulosome	Alpha-amylase (Neopullulanase) SusA (EC 3.2.1.135)	fig|817.1.peg.3899
Carbohydrates	Monosaccharides	Mannose Metabolism	Hexokinase (EC 2.7.1.1)	fig|817.1.peg.1237
Carbohydrates	Monosaccharides	Mannose Metabolism	Alpha-mannosidase (EC 3.2.1.24)	fig|817.1.peg.2386
Carbohydrates	Monosaccharides	Mannose Metabolism	Alpha-1,2-mannosidase	fig|817.1.peg.2191, fig|817.1.peg.2375, fig|817.1.peg.2798, fig|817.1.peg.2815, fig|817.1.peg.3462, fig|817.1.peg.3824, fig|817.1.peg.820, fig|817.1.peg.823, fig|817.1.peg.824
