Category	Subcategory	Subsystem	Role	Features
Carbohydrates	Monosaccharides	L-rhamnose utilization	L-rhamnose mutarotase	fig|562.374.peg.3568
Carbohydrates	Monosaccharides	L-rhamnose utilization	L-rhamnose-proton symporter	fig|562.374.peg.3575, fig|562.374.peg.3576
Carbohydrates	Monosaccharides	L-rhamnose utilization	Aldehyde dehydrogenase A (EC 1.2.1.22)	fig|562.374.peg.2302
Carbohydrates	Monosaccharides	L-rhamnose utilization	L-lactate dehydrogenase (EC 1.1.2.3)	fig|562.374.peg.1194
Carbohydrates	Monosaccharides	D-ribose utilization	Ribose ABC transport system, ATP-binding protein RbsA (TC 3.A.1.2.1)	fig|562.374.peg.1944, fig|562.374.peg.2787
Carbohydrates	Monosaccharides	D-ribose utilization	Ribose operon repressor	fig|562.374.peg.1940
Carbohydrates	Monosaccharides	D-ribose utilization	Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1)	fig|562.374.peg.1237, fig|562.374.peg.1943
Carbohydrates	Monosaccharides	D-ribose utilization	Ribokinase (EC 2.7.1.15)	fig|562.374.peg.1941
Carbohydrates	Monosaccharides	D-ribose utilization	Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease component 1	fig|562.374.peg.1236
Carbohydrates	Monosaccharides	D-ribose utilization	Ribose 5-phosphate isomerase A (EC 5.3.1.6)	fig|562.374.peg.3739
Carbohydrates	Monosaccharides	D-ribose utilization	Ribose ABC transport system, periplasmic ribose-binding protein RbsB (TC 3.A.1.2.1)	fig|562.374.peg.1942, fig|562.374.peg.2789
Carbohydrates	Monosaccharides	D-ribose utilization	Ribose/xylose/arabinose/galactoside ABC-type transport systems, periplasmic sugar binding protein	fig|562.374.peg.1240
Carbohydrates	Monosaccharides	D-ribose utilization	Ribose ABC transport system, high affinity permease RbsD (TC 3.A.1.2.1)	fig|562.374.peg.1945
Carbohydrates	Monosaccharides	Xylose utilization	Xylose activator XylR (AraC family)	fig|562.374.peg.5205
Carbohydrates	Monosaccharides	Xylose utilization	Xylose ABC transporter, periplasmic xylose-binding protein XylF	fig|562.374.peg.5202
Carbohydrates	Monosaccharides	Xylose utilization	Xylose ABC transporter, permease protein XylH	fig|562.374.peg.5204
Carbohydrates	Monosaccharides	Xylose utilization	Xylose isomerase (EC 5.3.1.5)	fig|562.374.peg.5201
Carbohydrates	Monosaccharides	Xylose utilization	Xylulose kinase (EC 2.7.1.17)	fig|562.374.peg.5200
Carbohydrates	Monosaccharides	Xylose utilization	D-xylose transport ATP-binding protein XylG	fig|562.374.peg.5203
Carbohydrates	Monosaccharides	Xylose utilization	Alpha-xylosidase (EC 3.2.1.-)	fig|562.374.peg.1143
Carbohydrates	Monosaccharides	Xylose utilization	Xyloside transporter XynT	fig|562.374.peg.1142
Carbohydrates	Monosaccharides	Xylose utilization	D-xylose proton-symporter XylE	fig|562.374.peg.3718
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	Putative transcriptional regulator of sorbose uptake and utilization genes	fig|562.374.peg.3706
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components (EC 2.7.1.69)	fig|562.374.peg.3993, fig|562.374.peg.3994
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	PTS system, sorbose-specific IIC component	fig|562.374.peg.3702
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	PTS system, sorbose-specific IIA component	fig|562.374.peg.3704
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	L-sorbose 1-phosphate reductase (EC 1.1.1.-)	fig|562.374.peg.3700
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	Glucitol operon repressor	fig|562.374.peg.3989
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	D-arabinose 5-phosphate isomerase (EC 5.3.1.13)	fig|562.374.peg.3988
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	PTS system, glucitol/sorbitol-specific IIC component	fig|562.374.peg.3995, fig|562.374.peg.3996
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	Glucitol operon activator protein	fig|562.374.peg.3990
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	PTS system, sorbose-specific IID component	fig|562.374.peg.3701
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	PTS system, sorbose-specific IIB component (EC 2.7.1.69)	fig|562.374.peg.3703
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140)	fig|562.374.peg.3705, fig|562.374.peg.3991
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	PTS system, glucitol/sorbitol-specific IIA component	fig|562.374.peg.3992
Carbohydrates	Monosaccharides	D-galactarate, D-glucarate and D-glycerate catabolism	D-galactarate dehydratase (EC 4.2.1.42)	fig|562.374.peg.4705
Carbohydrates	Monosaccharides	D-galactarate, D-glucarate and D-glycerate catabolism	2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)	fig|562.374.peg.4702
Carbohydrates	Monosaccharides	D-galactarate, D-glucarate and D-glycerate catabolism	D-glucarate permease	fig|562.374.peg.3894
Carbohydrates	Monosaccharides	D-galactarate, D-glucarate and D-glycerate catabolism	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)	fig|562.374.peg.4701, fig|562.374.peg.5465
Carbohydrates	Monosaccharides	D-galactarate, D-glucarate and D-glycerate catabolism	Glucarate dehydratase (EC 4.2.1.40)	fig|562.374.peg.3897
Carbohydrates	Monosaccharides	D-galactarate, D-glucarate and D-glycerate catabolism	Sugar diacid utilization regulator SdaR	fig|562.374.peg.2138
Carbohydrates	Monosaccharides	D-galactarate, D-glucarate and D-glycerate catabolism	D-galactarate permease	fig|562.374.peg.4703
Carbohydrates	Monosaccharides	D-galactarate, D-glucarate and D-glycerate catabolism	Glycerate kinase (EC 2.7.1.31)	fig|562.374.peg.5460
Carbohydrates	Monosaccharides	L-Arabinose utilization	Arabinose operon regulatory protein	fig|562.374.peg.2246
Carbohydrates	Monosaccharides	L-Arabinose utilization	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	fig|562.374.peg.4103
Carbohydrates	Monosaccharides	L-Arabinose utilization	L-arabinose isomerase (EC 5.3.1.4)	fig|562.374.peg.2248
Carbohydrates	Monosaccharides	L-Arabinose utilization	Arabinose-proton symporter	fig|562.374.peg.3839, fig|562.374.peg.4497
Carbohydrates	Monosaccharides	L-Arabinose utilization	L-arabinose-binding periplasmic protein precursor AraF (TC 3.A.1.2.2)	fig|562.374.peg.4102
Carbohydrates	Monosaccharides	L-Arabinose utilization	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)	fig|562.374.peg.2249
Carbohydrates	Monosaccharides	L-Arabinose utilization	Ribulokinase (EC 2.7.1.16)	fig|562.374.peg.2247
Carbohydrates	Monosaccharides	L-Arabinose utilization	L-arabinose transport system permease protein (TC 3.A.1.2.2)	fig|562.374.peg.4104
Carbohydrates	Monosaccharides	L-Arabinose utilization	Protein AraJ precursor	fig|562.374.peg.5608
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)	fig|562.374.peg.5284
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8)	fig|562.374.peg.4916
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)	fig|562.374.peg.5285
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Potassium efflux system KefA protein	fig|562.374.peg.2626, fig|562.374.peg.2713, fig|562.374.peg.5524
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Glutathione-regulated potassium-efflux system ATP-binding protein	fig|562.374.peg.4920
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Glutathione-regulated potassium-efflux system ancillary protein KefG	fig|562.374.peg.4919
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Kup system potassium uptake protein	fig|562.374.peg.1946
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Glutathione-regulated potassium-efflux system protein KefC	fig|562.374.peg.2265
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Trk system potassium uptake protein TrkA	fig|562.374.peg.4869
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Potassium uptake protein TrkH	fig|562.374.peg.978
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Potassium channel protein	fig|562.374.peg.5844
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Glutathione-regulated potassium-efflux system ancillary protein KefF	fig|562.374.peg.2266
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)	fig|562.374.peg.5286
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Putative cytoplasmic protein ,probably associated with Glutathione-regulated potassium-efflux	fig|562.374.peg.4917
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)	fig|562.374.peg.5287
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	POTASSIUM/PROTON ANTIPORTER ROSB	fig|562.374.peg.5509
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	Large-conductance mechanosensitive channel	fig|562.374.peg.4870
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)	fig|562.374.peg.4914
Potassium metabolism	Potassium metabolism - no subcategory	Glutathione-regulated potassium-efflux system and associated functions	Trk system potassium uptake protein TrkA	fig|562.374.peg.4869
Potassium metabolism	Potassium metabolism - no subcategory	Glutathione-regulated potassium-efflux system and associated functions	Glutathione-regulated potassium-efflux system ATP-binding protein	fig|562.374.peg.4920
Potassium metabolism	Potassium metabolism - no subcategory	Glutathione-regulated potassium-efflux system and associated functions	Glutathione-regulated potassium-efflux system ancillary protein KefF	fig|562.374.peg.2266
Potassium metabolism	Potassium metabolism - no subcategory	Glutathione-regulated potassium-efflux system and associated functions	Glutathione-regulated potassium-efflux system protein KefB	fig|562.374.peg.4918
Potassium metabolism	Potassium metabolism - no subcategory	Glutathione-regulated potassium-efflux system and associated functions	Glutathione-regulated potassium-efflux system ancillary protein KefG	fig|562.374.peg.4919
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein J	fig|562.374.peg.1863
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein E	fig|562.374.peg.1869
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein F	fig|562.374.peg.1868
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein I	fig|562.374.peg.1864
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein M	fig|562.374.peg.1860
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein D	fig|562.374.peg.1870
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein G	fig|562.374.peg.1867
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein L	fig|562.374.peg.1861
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein C	fig|562.374.peg.1871
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein K	fig|562.374.peg.1862
Membrane Transport	Protein secretion system, Type II	General Secretion Pathway	General secretion pathway protein H	fig|562.374.peg.1865, fig|562.374.peg.1866
Membrane Transport	ABC transporters	ABC transporter alkylphosphonate (TC 3.A.1.9.1)	Phosphonate ABC transporter permease protein phnE (TC 3.A.1.9.1)	fig|562.374.peg.2772
Membrane Transport	ABC transporters	ABC transporter alkylphosphonate (TC 3.A.1.9.1)	Phosphonate ABC transporter ATP-binding protein (TC 3.A.1.9.1)	fig|562.374.peg.2770
Membrane Transport	ABC transporters	ABC transporter alkylphosphonate (TC 3.A.1.9.1)	Phosphonate ABC transporter phosphate-binding periplasmic component (TC 3.A.1.9.1)	fig|562.374.peg.2771
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	ABC transport system, permease component YbhR	fig|562.374.peg.2644
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	Predicted membrane fusion protein (MFP) component of efflux pump, membrane anchor protein YbhG	fig|562.374.peg.2641
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	ABC transporter multidrug efflux pump, fused ATP-binding domains	fig|562.374.peg.2642
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	Transcriptional regulator YbiH, TetR family	fig|562.374.peg.2640
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	ABC transport system, permease component YbhS	fig|562.374.peg.2643
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Oligopeptide transport system permease protein OppC (TC 3.A.1.5.1)	fig|562.374.peg.3330, fig|562.374.peg.5838
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)	fig|562.374.peg.3329, fig|562.374.peg.5837
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1)	fig|562.374.peg.5840
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Oligopeptide transport ATP-binding protein OppD (TC 3.A.1.5.1)	fig|562.374.peg.5839
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)	fig|562.374.peg.5547, fig|562.374.peg.5836
Membrane Transport	ABC transporters	ABC transporter branched-chain amino acid (TC 3.A.1.4.1)	High-affinity leucine-specific transport system, periplasmic binding protein LivK (TC 3.A.1.4.1)	fig|562.374.peg.5036
Membrane Transport	ABC transporters	ABC transporter branched-chain amino acid (TC 3.A.1.4.1)	High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)	fig|562.374.peg.5035
Membrane Transport	ABC transporters	ABC transporter branched-chain amino acid (TC 3.A.1.4.1)	Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)	fig|562.374.peg.5032
Membrane Transport	ABC transporters	ABC transporter branched-chain amino acid (TC 3.A.1.4.1)	Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)	fig|562.374.peg.5034
Membrane Transport	ABC transporters	ABC transporter branched-chain amino acid (TC 3.A.1.4.1)	Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)	fig|562.374.peg.5041
Membrane Transport	ABC transporters	ABC transporter branched-chain amino acid (TC 3.A.1.4.1)	Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)	fig|562.374.peg.5033
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	fig|562.374.peg.5172
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide transport ATP-binding protein DppF (TC 3.A.1.5.2)	fig|562.374.peg.2377, fig|562.374.peg.5169
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide transport ATP-binding protein DppD (TC 3.A.1.5.2)	fig|562.374.peg.5170
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	fig|562.374.peg.2378, fig|562.374.peg.2379, fig|562.374.peg.5171
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)	fig|562.374.peg.2381, fig|562.374.peg.5174
Membrane Transport	Protein translocation across cytoplasmic membrane	Twin-arginine translocation system	Twin-arginine translocation protein TatC	fig|562.374.peg.969
Membrane Transport	Protein translocation across cytoplasmic membrane	Twin-arginine translocation system	Twin-arginine translocation protein TatA	fig|562.374.peg.967
Membrane Transport	Protein translocation across cytoplasmic membrane	Twin-arginine translocation system	Deoxyribonuclease TatD	fig|562.374.peg.970
Membrane Transport	Protein translocation across cytoplasmic membrane	Twin-arginine translocation system	Twin-arginine translocation protein TatE	fig|562.374.peg.5360
Membrane Transport	Protein translocation across cytoplasmic membrane	Twin-arginine translocation system	Twin-arginine translocation protein TatB	fig|562.374.peg.968
Membrane Transport	Uni- Sym- and Antiporters	Proton-dependent Peptide Transporters	Di/tripeptide permease DtpB	fig|562.374.peg.5102
Membrane Transport	Uni- Sym- and Antiporters	Proton-dependent Peptide Transporters	Di/tripeptide permease YbgH	fig|562.374.peg.5275
Membrane Transport	Uni- Sym- and Antiporters	Proton-dependent Peptide Transporters	Di/tripeptide permease YjdL	fig|562.374.peg.2743
Membrane Transport	Uni- Sym- and Antiporters	Proton-dependent Peptide Transporters	Di/tripeptide permease DtpA	fig|562.374.peg.4396
Membrane Transport	Uni- Sym- and Antiporters	Na(+) H(+) antiporter	Na+/H+ antiporter NhaA type	fig|562.374.peg.2882
Membrane Transport	Membrane Transport - no subcategory	Transport of Nickel and Cobalt	Nickel ABC transporter, periplasmic nickel-binding protein NikA (TC 3.A.1.5.3)	fig|562.374.peg.5075
Membrane Transport	Membrane Transport - no subcategory	Transport of Nickel and Cobalt	Nickel responsive regulator NikR	fig|562.374.peg.5080
Membrane Transport	Membrane Transport - no subcategory	Transport of Nickel and Cobalt	Nickel transport ATP-binding protein NikD (TC 3.A.1.5.3)	fig|562.374.peg.5078
Membrane Transport	Membrane Transport - no subcategory	Transport of Nickel and Cobalt	Nickel transport system permease protein NikC (TC 3.A.1.5.3)	fig|562.374.peg.5077
Membrane Transport	Membrane Transport - no subcategory	Transport of Nickel and Cobalt	Nickel transport system permease protein NikB (TC 3.A.1.5.3)	fig|562.374.peg.5076
Membrane Transport	Membrane Transport - no subcategory	Transport of Nickel and Cobalt	Nickel transport ATP-binding protein NikE (TC 3.A.1.5.3)	fig|562.374.peg.5079
Membrane Transport	Membrane Transport - no subcategory	Choline Transport	Choline-sulfatase (EC 3.1.6.6)	fig|562.374.peg.2023, fig|562.374.peg.2563
Membrane Transport	Membrane Transport - no subcategory	Choline Transport	Sodium-Choline Symporter	fig|562.374.peg.2022
Membrane Transport	Membrane Transport - no subcategory	ECF class transporters	ATPase component STY3232 of energizing module of queuosine-regulated ECF transporter	fig|562.374.peg.4477
Membrane Transport	Membrane Transport - no subcategory	ECF class transporters	Transmembrane component STY3231 of energizing module of queuosine-regulated ECF transporter	fig|562.374.peg.4476
Membrane Transport	Membrane Transport - no subcategory	ECF class transporters	ATPase component STY3233 of energizing module of queuosine-regulated ECF transporter	fig|562.374.peg.4478
Membrane Transport	Membrane Transport - no subcategory	ECF class transporters	Substrate-specific component STY3230 of queuosine-regulated ECF transporter	fig|562.374.peg.4475
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Putative OMR family iron-siderophore receptor precursor	fig|562.374.peg.1605
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	TonB-dependent receptor	fig|562.374.peg.5408, fig|562.374.peg.631
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	TPR repeat containing exported protein	fig|562.374.peg.5227
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Biopolymer transport protein ExbD/TolR	fig|562.374.peg.4574
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	TolA protein	fig|562.374.peg.5230
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	MotA/TolQ/ExbB proton channel family protein	fig|562.374.peg.4575, fig|562.374.peg.5232
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Ferric siderophore transport system, periplasmic binding protein TonB	fig|562.374.peg.5846
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Tol biopolymer transport system, TolR protein	fig|562.374.peg.5231
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Peptidoglycan-associated lipoprotein precursor	fig|562.374.peg.5228
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	tolB protein precursor, periplasmic protein involved in the tonb-independent uptake of group A colicins	fig|562.374.peg.5229
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)	fig|562.374.peg.3951
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	4-hydroxybenzoyl-CoA thioesterase family active site	fig|562.374.peg.5233
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Colicin I receptor precursor	fig|562.374.peg.3302, fig|562.374.peg.3303, fig|562.374.peg.738
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	iron-chelator utilization protein	fig|562.374.peg.4642
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	TonB-dependent hemin , ferrichrome receptor	fig|562.374.peg.5117
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Type I secretion outer membrane protein, TolC precursor	fig|562.374.peg.4609
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	IcmF-related protein	fig|562.374.peg.1310, fig|562.374.peg.1311
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Uncharacterized protein ImpI/VasC	fig|562.374.peg.1319
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Uncharacterized protein ImpB	fig|562.374.peg.1326
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Protein ImpG/VasA	fig|562.374.peg.1321
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Uncharacterized protein similar to VCA0109	fig|562.374.peg.1322
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Uncharacterized protein ImpA	fig|562.374.peg.1312, fig|562.374.peg.1313
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Type VI secretion protein VasI	fig|562.374.peg.1314
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Outer membrane protein ImpK/VasF, OmpA/MotB domain	fig|562.374.peg.1316
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	ClpB protein	fig|562.374.peg.1315, fig|562.374.peg.3215
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Uncharacterized protein ImpC	fig|562.374.peg.1323, fig|562.374.peg.1324
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Uncharacterized protein ImpJ/VasE	fig|562.374.peg.1317
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	VgrG protein	fig|562.374.peg.1330, fig|562.374.peg.2345, fig|562.374.peg.5426
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Uncharacterized protein ImpH/VasB	fig|562.374.peg.1320
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Secreted protein Hcp	fig|562.374.peg.1308
Membrane Transport	Protein secretion system, Type VI	Type VI secretion systems	Type VI secretion lipoprotein/VasD	fig|562.374.peg.1318
Membrane Transport	Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)	Curli production	Curli production assembly/transport component CsgE	fig|562.374.peg.1674
Membrane Transport	Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)	Curli production	Transcriptional regulator CsgD for 2nd curli operon	fig|562.374.peg.1673
Membrane Transport	Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)	Curli production	Putative curli production protein CsgC	fig|562.374.peg.1668
Membrane Transport	Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)	Curli production	Minor curlin subunit CsgB, nucleation component of curlin monomers	fig|562.374.peg.1670
Membrane Transport	Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)	Curli production	Major curlin subunit precursor CsgA	fig|562.374.peg.1669
Membrane Transport	Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)	Curli production	Curli production assembly/transport component CsgF	fig|562.374.peg.1675
Membrane Transport	Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)	Curli production	Curli production assembly/transport component CsgG	fig|562.374.peg.1676
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The usher protein HtrE fimbrial cluster	Outer membrane usher protein HtrE	fig|562.374.peg.2162
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The usher protein HtrE fimbrial cluster	Fimbrial protein YadL	fig|562.374.peg.2164
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The usher protein HtrE fimbrial cluster	Fimbrial protein YadK	fig|562.374.peg.2165
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The usher protein HtrE fimbrial cluster	Fimbrial protein Yad-like	fig|562.374.peg.2166
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The usher protein HtrE fimbrial cluster	Fimbrial protein YadM	fig|562.374.peg.2163
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The usher protein HtrE fimbrial cluster	Fimbrial protein YadN	fig|562.374.peg.2160
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The usher protein HtrE fimbrial cluster	Chaperone protein EcpD	fig|562.374.peg.2161
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The fimbrial Stf cluster	Fimbriae usher protein StfC	fig|562.374.peg.3496, fig|562.374.peg.3497
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The fimbrial Stf cluster	Minor fimbrial subunit StfF	fig|562.374.peg.3491, fig|562.374.peg.3493
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The fimbrial Stf cluster	Major fimbrial subunit StfA	fig|562.374.peg.3498
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The fimbrial Stf cluster	Periplasmic fimbrial chaperone StfD	fig|562.374.peg.3495
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The fimbrial Stf cluster	Minor fimbrial subunit StfG	fig|562.374.peg.3490, fig|562.374.peg.3492
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The fimbrial Stf cluster	Minor fimbrial subunit StfE	fig|562.374.peg.3494
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	The fimbrial Stf cluster	Uncharacterized protein YadU in stf fimbrial cluster	fig|562.374.peg.3489
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	Colonization factor antigen I fimbriae	FIGfam014588: Predicted regulator of CFA/I fimbriae	fig|562.374.peg.5879
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	Colonization factor antigen I fimbriae	CFA/I fimbrial subunit C usher protein	fig|562.374.peg.5882
Membrane Transport	Protein secretion system, Chaperone-Usher pathway (CU)	Colonization factor antigen I fimbriae	CFA/I fimbrial auxiliary subunit	fig|562.374.peg.5881
